ZIP,ZIPType,CityName,StateAbbr,ZCTA_USE
37845,P,Petros,TN,37845
37846,S,Philadelphia,TN,37846
37847,S,Pioneer,TN,37847
37848,S,Powder Springs,TN,37848
37849,S,Powell,TN,37849
37851,P,Pruden,TN,37851
37852,S,Robbins,TN,37852
37853,S,Rockford,TN,37853
37854,S,Rockwood,TN,37854
37857,S,Rogersville,TN,37857
37860,S,Russellville,TN,37860
37861,S,Rutledge,TN,37861
37862,S,Sevierville,TN,37862
37863,S,Pigeon Forge,TN,37863
37864,P,Sevierville,TN,37862
37865,S,Seymour,TN,37865
37866,S,Sharps Chapel,TN,37866
37867,P,Shawanee,TN,37752
37868,P,Pigeon Forge,TN,37863
37869,S,Sneedville,TN,37869
37870,S,Speedwell,TN,37870
37871,S,Strawberry Plains,TN,37871
37872,S,Sunbright,TN,37872
37873,S,Surgoinsville,TN,37873
37874,S,Sweetwater,TN,37874
37876,S,Sevierville,TN,37876
37877,S,Talbott,TN,37877
37878,S,Tallassee,TN,37878
37879,S,Tazewell,TN,37879
37880,S,Ten Mile,TN,37880
37881,S,Thorn Hill,TN,37881
37882,S,Townsend,TN,37882
37885,S,Vonore,TN,37885
37886,S,Walland,TN,37886
37887,S,Wartburg,TN,37887
37888,S,Washburn,TN,37888
37890,S,White Pine,TN,37890
37891,S,Whitesburg,TN,37891
37892,S,Winfield,TN,37892
37901,P,Knoxville,TN,37902
37902,S,Knoxville,TN,37902
37909,S,Knoxville,TN,37909
37912,S,Knoxville,TN,37912
37914,S,Knoxville,TN,37914
37915,S,Knoxville,TN,37915
37916,S,Knoxville,TN,37916
37917,S,Knoxville,TN,37917
37918,S,Knoxville,TN,37918
37919,S,Knoxville,TN,37919
37920,S,Knoxville,TN,37920
37921,S,Knoxville,TN,37921
37922,S,Knoxville,TN,37922
37923,S,Knoxville,TN,37923
37924,S,Knoxville,TN,37924
37927,P,Knoxville,TN,37917
37928,P,Knoxville,TN,37918
37929,S,Knoxville,TN,37902
37930,P,Knoxville,TN,37923
37931,S,Knoxville,TN,37931
37932,S,Knoxville,TN,37932
37933,P,Knoxville,TN,37934
37934,S,Knoxville,TN,37934
37938,S,Knoxville,TN,37938
37939,P,Knoxville,TN,37919
37940,P,Knoxville,TN,37920
37950,P,Knoxville,TN,37909
37995,U,Knoxville,TN,37909
37996,U,Knoxville,TN,37916
37997,U,Knoxville,TN,37915
37998,U,Knoxville,TN,37920
38001,S,Alamo,TN,38001
38002,S,Arlington,TN,38002
38004,S,Atoka,TN,38004
38006,S,Bells,TN,38006
38007,P,Bogota,TN,38007
38008,S,Bolivar,TN,38008
38010,P,Braden,TN,38068
38011,S,Brighton,TN,38011
38012,S,Brownsville,TN,38012
38014,P,Brunswick,TN,38002
38015,S,Burlison,TN,38015
38016,S,Cordova,TN,38016
38017,S,Collierville,TN,38017
38018,S,Cordova,TN,38018
38019,S,Covington,TN,38019
38021,P,Crockett Mills,TN,38021
38023,S,Drummonds,TN,38023
38024,S,Dyersburg,TN,38024
38025,P,Dyersburg,TN,38024
38027,P,Collierville,TN,38017
38028,S,Eads,TN,38028
38029,P,Ellendale,TN,38029
38030,S,Finley,TN,38030
38034,S,Friendship,TN,38034
38036,P,Gallaway,TN,38036
38037,S,Gates,TN,38037
38039,S,Grand Junction,TN,38039
38040,S,Halls,TN,38040
38041,S,Henning,TN,38041
38042,S,Hickory Valley,TN,38042
38044,S,Hornsby,TN,38044
38045,P,Laconia,TN,38068
38046,P,La Grange,TN,38046
38047,S,Lenox,TN,38047
38048,P,Macon,TN,38060
38049,S,Mason,TN,38049
38050,P,Maury City,TN,38050
38052,S,Middleton,TN,38052
38053,S,Millington,TN,38053
38054,P,Millington,TN,38054
38055,U,Millington,TN,38053
38057,S,Moscow,TN,38057
38058,S,Munford,TN,38058
38059,S,Newbern,TN,38059
38060,S,Oakland,TN,38060
38061,S,Pocahontas,TN,38061
38063,S,Ripley,TN,38063
38066,S,Rossville,TN,38066
38067,S,Saulsbury,TN,38067
38068,S,Somerville,TN,38068
38069,S,Stanton,TN,38069
38070,P,Tigrett,TN,38070
38071,P,Tipton,TN,38004
38075,S,Whiteville,TN,38075
38076,S,Williston,TN,38076
38077,P,Wynnburg,TN,38077
38079,S,Tiptonville,TN,38079
38080,S,Ridgely,TN,38080
38083,P,Millington,TN,38053
38088,P,Cordova,TN,38018
38101,P,Memphis,TN,38126
38103,S,Memphis,TN,38103
38104,S,Memphis,TN,38104
38105,S,Memphis,TN,38105
38106,S,Memphis,TN,38106
38107,S,Memphis,TN,38107
38108,S,Memphis,TN,38108
38109,S,Memphis,TN,38109
38111,S,Memphis,TN,38111
38112,S,Memphis,TN,38112
38113,P,Memphis,TN,38127
38114,S,Memphis,TN,38114
38115,S,Memphis,TN,38115
38116,S,Memphis,TN,38116
38117,S,Memphis,TN,38117
38118,S,Memphis,TN,38118
38119,S,Memphis,TN,38119
38120,S,Memphis,TN,38120
38122,S,Memphis,TN,38122
38124,P,Memphis,TN,38117
38125,S,Memphis,TN,38125
38126,S,Memphis,TN,38126
38127,S,Memphis,TN,38127
38128,S,Memphis,TN,38128
38130,P,Memphis,TN,38118
38131,S,Memphis,TN,38131
38132,S,Memphis,TN,38132
38133,S,Memphis,TN,38133
38134,S,Memphis,TN,38134
38135,S,Memphis,TN,38135
38136,U,Memphis,TN,38106
38137,S,Memphis,TN,38117
38138,S,Germantown,TN,38138
38139,S,Germantown,TN,38139
38141,S,Memphis,TN,38141
38145,U,Memphis,TN,38103
38147,U,Memphis,TN,38103
38148,U,Memphis,TN,38103
38150,U,Memphis,TN,38126
38151,U,Memphis,TN,38112
38152,U,Memphis,TN,38152
38157,S,Memphis,TN,38117
38159,U,Memphis,TN,38103
38161,U,Memphis,TN,38134
38163,U,Memphis,TN,38105
38166,U,Memphis,TN,38120
38167,P,Memphis,TN,38127
38168,P,Memphis,TN,38128
38173,P,Memphis,TN,38103
38174,P,Memphis,TN,38104
38175,P,Memphis,TN,38115
38177,P,Memphis,TN,38117
38181,P,Memphis,TN,38118
38182,P,Memphis,TN,38112
38183,P,Germantown,TN,38138
38184,P,Memphis,TN,38134
38186,P,Memphis,TN,38116
38187,P,Memphis,TN,38119
38188,U,Memphis,TN,38119
38190,P,Memphis,TN,38109
38193,U,Memphis,TN,38115
38194,U,Memphis,TN,38131
38197,U,Memphis,TN,38120
38201,S,Mc Kenzie,TN,38201
38220,S,Atwood,TN,38220
38221,S,Big Sandy,TN,38221
38222,S,Buchanan,TN,38222
38223,P,Como,TN,38242
38224,S,Cottage Grove,TN,38224
38225,S,Dresden,TN,38225
38226,S,Dukedom,TN,38226
38229,S,Gleason,TN,38229
38230,S,Greenfield,TN,38230
38231,S,Henry,TN,38231
38232,S,Hornbeak,TN,38232
38233,S,Kenton,TN,38233
38235,P,Mc Lemoresville,TN,38235
38236,S,Mansfield,TN,38236
38237,S,Martin,TN,38237
38238,U,Martin,TN,38237
38240,S,Obion,TN,38240
38241,S,Palmersville,TN,38241
38242,S,Paris,TN,38242
38251,S,Puryear,TN,38251
38253,S,Rives,TN,38253
38254,P,Samburg,TN,38254
38255,S,Sharon,TN,38255
38256,S,Springville,TN,38256
38257,S,South Fulton,TN,38257
38258,S,Trezevant,TN,38258
38259,S,Trimble,TN,38259
38260,S,Troy,TN,38260
38261,S,Union City,TN,38261
38271,P,Woodland Mills,TN,38261
38281,P,Union City,TN,38261
38301,S,Jackson,TN,38301
38302,P,Jackson,TN,38301
38303,P,Jackson,TN,38301
38305,S,Jackson,TN,38305
38308,P,Jackson,TN,38301
38310,S,Adamsville,TN,38310
38311,S,Bath Springs,TN,38311
38313,S,Beech Bluff,TN,38313
38314,P,Jackson,TN,38301
38315,S,Bethel Springs,TN,38315
38316,S,Bradford,TN,38316
38317,S,Bruceton,TN,38317
38318,S,Buena Vista,TN,38318
38320,S,Camden,TN,38320
38321,S,Cedar Grove,TN,38321
38324,P,Clarksburg,TN,38390
38326,S,Counce,TN,38326
38327,S,Crump,TN,38327
38328,S,Darden,TN,38328
38329,S,Decaturville,TN,38329
38330,S,Dyer,TN,38330
38331,P,Eaton,TN,38382
38332,S,Enville,TN,38332
38333,S,Eva,TN,38333
38334,S,Finger,TN,38334
38336,P,Fruitvale,TN,38006
38337,S,Gadsden,TN,38337
38338,P,Gibson,TN,38343
38339,S,Guys,TN,38339
38340,S,Henderson,TN,38340
38341,S,Holladay,TN,38341
38342,S,Hollow Rock,TN,38342
38343,S,Humboldt,TN,38343
38344,S,Huntingdon,TN,38344
38345,S,Huron,TN,38345
38346,P,Idlewild,TN,38316
38347,S,Jacks Creek,TN,38347
38348,S,Lavinia,TN,38348
38351,S,Lexington,TN,38351
38352,S,Luray,TN,38352
38355,S,Medina,TN,38355
38356,S,Medon,TN,38356
38357,S,Michie,TN,38357
38358,S,Milan,TN,38358
38359,S,Milledgeville,TN,38359
38361,S,Morris Chapel,TN,38361
38362,S,Oakfield,TN,38362
38363,S,Parsons,TN,38363
38365,P,Pickwick Dam,TN,38365
38366,S,Pinson,TN,38366
38367,S,Ramer,TN,38367
38368,S,Reagan,TN,38368
38369,S,Rutherford,TN,38369
38370,S,Saltillo,TN,38370
38371,S,Sardis,TN,38371
38372,S,Savannah,TN,38372
38374,S,Scotts Hill,TN,38374
38375,S,Selmer,TN,38375
38376,S,Shiloh,TN,38376
38377,P,Silerton,TN,38340
38378,P,Spring Creek,TN,38305
38379,S,Stantonville,TN,38379
38380,S,Sugar Tree,TN,38380
38381,S,Toone,TN,38381
38382,S,Trenton,TN,38382
38387,S,Westport,TN,38387
38388,S,Wildersville,TN,38388
38389,P,Yorkville,TN,38330
38390,S,Yuma,TN,38390
38391,S,Denmark,TN,38391
38392,S,Mercer,TN,38392
38393,P,Chewalla,TN,38367
38401,S,Columbia,TN,38401
38402,P,Columbia,TN,38401
38425,S,Clifton,TN,38425
38449,S,Ardmore,TN,38449
38450,S,Collinwood,TN,38450
38451,S,Culleoka,TN,38451
38452,S,Cypress Inn,TN,38452
38453,S,Dellrose,TN,38453
38454,S,Duck River,TN,38454
38455,P,Elkton,TN,38455
38456,S,Ethridge,TN,38456
38457,S,Five Points,TN,38457
38459,S,Frankewing,TN,38459
38460,S,Goodspring,TN,38460
38461,S,Hampshire,TN,38461
38462,S,Hohenwald,TN,38462
38463,S,Iron City,TN,38463
38464,S,Lawrenceburg,TN,38464
38468,S,Leoma,TN,38468
38469,S,Loretto,TN,38469
38471,S,Lutts,TN,38471
38472,S,Lynnville,TN,38472
38473,S,Minor Hill,TN,38473
38474,S,Mount Pleasant,TN,38474
38475,S,Olivehill,TN,38475
38476,S,Primm Springs,TN,38476
38477,S,Prospect,TN,38477
38478,S,Pulaski,TN,38478
38481,S,Saint Joseph,TN,38481
38482,S,Santa Fe,TN,38482
38483,S,Summertown,TN,38483
38485,S,Waynesboro,TN,38485
38486,S,Westpoint,TN,38486
38487,S,Williamsport,TN,38487
38488,S,Taft,TN,38488
38501,S,Cookeville,TN,38501
38502,P,Cookeville,TN,38501
38503,P,Cookeville,TN,38501
38504,S,Allardt,TN,38504
38505,U,Cookeville,TN,38505
38506,S,Cookeville,TN,38506
38541,S,Allons,TN,38541
38542,S,Allred,TN,38542
38543,S,Alpine,TN,38543
38544,S,Baxter,TN,38544
38545,S,Bloomington Springs,TN,38545
38547,S,Brush Creek,TN,38547
38548,S,Buffalo Valley,TN,38548
38549,S,Byrdstown,TN,38549
38550,P,Campaign,TN,38581
38551,S,Celina,TN,38551
38552,S,Chestnut Mound,TN,38552
38553,S,Clarkrange,TN,38553
38554,S,Crawford,TN,38554
38555,S,Crossville,TN,38555
38556,S,Jamestown,TN,38556
38557,P,Crossville,TN,38555
38558,S,Crossville,TN,38558
38559,S,Doyle,TN,38559
38560,S,Elmwood,TN,38560
38562,S,Gainesboro,TN,38562
38563,S,Gordonsville,TN,38563
38564,S,Granville,TN,38564
38565,S,Grimsley,TN,38565
38567,S,Hickman,TN,38567
38568,S,Hilham,TN,38568
38569,S,Lancaster,TN,38569
38570,S,Livingston,TN,38570
38571,S,Crossville,TN,38571
38572,S,Crossville,TN,38572
38573,S,Monroe,TN,38573
38574,S,Monterey,TN,38574
38575,S,Moss,TN,38575
38577,S,Pall Mall,TN,38577
38578,P,Pleasant Hill,TN,38578
38579,S,Quebeck,TN,38579
38580,S,Rickman,TN,38580
38581,S,Rock Island,TN,38581
38582,S,Silver Point,TN,38582
38583,S,Sparta,TN,38583
38585,S,Spencer,TN,38585
38587,S,Walling,TN,38587
38588,S,Whitleyville,TN,38588
38589,S,Wilder,TN,38589
38601,S,Abbeville,MS,38601
38602,P,Arkabutla,MS,38618
38603,S,Ashland,MS,38603
38606,S,Batesville,MS,38606
38609,S,Belen,MS,38646
38610,S,Blue Mountain,MS,38610
38611,S,Byhalia,MS,38611
38614,S,Clarksdale,MS,38614
38617,S,Coahoma,MS,38617
38618,S,Coldwater,MS,38618
38619,S,Como,MS,38619
38620,S,Courtland,MS,38620
38621,S,Crenshaw,MS,38621
38622,P,Crowder,MS,38622
38623,P,Darling,MS,38623
38625,S,Dumas,MS,38625
38626,S,Dundee,MS,38626
38627,S,Etta,MS,38627
38628,S,Falcon,MS,38670
38629,S,Falkner,MS,38629
38630,P,Farrell,MS,38630
38631,P,Friars Point,MS,38631
38632,S,Hernando,MS,38632
38633,S,Hickory Flat,MS,38633
38634,P,Holly Springs,MS,38635
38635,S,Holly Springs,MS,38635
38637,S,Horn Lake,MS,38637
38638,P,Independence,MS,38668
38639,P,Jonestown,MS,38639
38641,S,Lake Cormorant,MS,38641
38642,S,Lamar,MS,38642
38643,S,Lambert,MS,38643
38644,P,Lula,MS,38644
38645,S,Lyon,MS,38645
38646,S,Marks,MS,38646
38647,S,Michigan City,MS,38647
38649,P,Mount Pleasant,MS,38635
38650,S,Myrtle,MS,38650
38651,S,Nesbit,MS,38651
38652,S,New Albany,MS,38652
38654,S,Olive Branch,MS,38654
38655,S,Oxford,MS,38655
38658,S,Pope,MS,38658
38659,S,Potts Camp,MS,38659
38661,S,Red Banks,MS,38661
38663,S,Ripley,MS,38663
38664,S,Robinsonville,MS,38664
38665,S,Sarah,MS,38665
38666,S,Sardis,MS,38666
38668,S,Senatobia,MS,38668
38669,P,Sherard,MS,38614
38670,S,Sledge,MS,38670
38671,S,Southaven,MS,38671
38672,S,Southaven,MS,38672
38673,S,Taylor,MS,38673
38674,S,Tiplersville,MS,38674
38675,S,Tula,MS,38655
38676,S,Tunica,MS,38676
38677,P,University,MS,38677
38679,P,Victoria,MS,38611
38680,S,Walls,MS,38680
38683,S,Walnut,MS,38683
38685,S,Waterford,MS,38685
38686,U,Walls,MS,38680
38701,S,Greenville,MS,38701
38702,P,Greenville,MS,38702
38703,S,Greenville,MS,38703
38704,P,Greenville,MS,38704
38720,S,Alligator,MS,38720
38721,S,Anguilla,MS,38721
38722,P,Arcola,MS,38722
38723,P,Avon,MS,38723
38725,S,Benoit,MS,38725
38726,S,Beulah,MS,38726
38730,S,Boyle,MS,38730
38731,S,Chatham,MS,38731
38732,S,Cleveland,MS,38732
38733,S,Cleveland,MS,38732
38736,S,Doddsville,MS,38736
38737,S,Drew,MS,38737
38738,P,Parchman,MS,38738
38739,P,Dublin,MS,38614
38740,S,Duncan,MS,38740
38744,S,Glen Allan,MS,38744
38745,P,Grace,MS,38745
38746,S,Gunnison,MS,38746
38748,S,Hollandale,MS,38748
38749,P,Holly Ridge,MS,38749
38751,S,Indianola,MS,38751
38753,S,Inverness,MS,38753
38754,S,Isola,MS,38754
38756,S,Leland,MS,38756
38759,S,Merigold,MS,38759
38760,P,Metcalfe,MS,38760
38761,S,Moorhead,MS,38761
38762,S,Mound Bayou,MS,38762
38764,P,Pace,MS,38764
38765,P,Panther Burn,MS,38765
38767,P,Rena Lara,MS,38767
38768,P,Rome,MS,38768
38769,S,Rosedale,MS,38769
38771,S,Ruleville,MS,38771
38772,P,Scott,MS,38772
38773,S,Shaw,MS,38773
38774,S,Shelby,MS,38774
38776,P,Stoneville,MS,38703
38778,S,Sunflower,MS,38778
38780,P,Wayside,MS,38701
38781,P,Winstonville,MS,38781
38782,P,Winterville,MS,38703
38801,S,Tupelo,MS,38801
38802,P,Tupelo,MS,38801
38803,P,Tupelo,MS,38801
38804,S,Tupelo,MS,38804
38820,P,Algoma,MS,38863
38821,S,Amory,MS,38821
38824,S,Baldwyn,MS,38824
38825,P,Becker,MS,38821
38826,S,Belden,MS,38826
38827,S,Belmont,MS,38827
38828,S,Blue Springs,MS,38828
38829,S,Booneville,MS,38829
38833,S,Burnsville,MS,38833
38834,S,Corinth,MS,38834
38835,P,Corinth,MS,38834
38838,S,Dennis,MS,38838
38839,P,Derma,MS,38916
38841,S,Ecru,MS,38841
38843,S,Fulton,MS,38843
38844,S,Gattman,MS,38844
38846,S,Glen,MS,38846
38847,S,Golden,MS,38847
38848,S,Greenwood Springs,MS,38848
38849,S,Guntown,MS,38849
38850,S,Houlka,MS,38850
38851,S,Houston,MS,38851
38852,S,Iuka,MS,38852
38855,S,Mantachie,MS,38855
38856,S,Marietta,MS,38856
38857,S,Mooreville,MS,38857
38858,S,Nettleton,MS,38858
38859,S,New Site,MS,38859
38860,S,Okolona,MS,38860
38862,S,Plantersville,MS,38862
38863,S,Pontotoc,MS,38863
38864,S,Randolph,MS,38864
38865,S,Rienzi,MS,38865
38866,S,Saltillo,MS,38866
38868,S,Shannon,MS,38868
38869,P,Sherman,MS,38869
38870,S,Smithville,MS,38870
38871,S,Thaxton,MS,38871
38873,S,Tishomingo,MS,38873
38874,P,Toccopola,MS,38863
38875,P,Trebloc,MS,38851
38876,S,Tremont,MS,38876
38877,P,Van Vleet,MS,38851
38878,S,Vardaman,MS,38878
38879,P,Verona,MS,38879
38880,P,Wheeler,MS,38829
38901,S,Grenada,MS,38901
38902,P,Grenada,MS,38901
38913,S,Banner,MS,38913
38914,S,Big Creek,MS,38914
38915,S,Bruce,MS,38915
38916,S,Calhoun City,MS,38916
38917,S,Carrollton,MS,38917
38920,S,Cascilla,MS,38920
38921,S,Charleston,MS,38921
38922,S,Coffeeville,MS,38922
38923,S,Coila,MS,38923
38924,S,Cruger,MS,38924
38925,S,Duck Hill,MS,38925
38926,P,Elliott,MS,38901
38927,S,Enid,MS,38927
38928,S,Glendora,MS,38928
38929,S,Gore Springs,MS,38929
38930,S,Greenwood,MS,38930
38935,P,Greenwood,MS,38930
38940,S,Holcomb,MS,38940
38941,S,Itta Bena,MS,38941
38943,S,Mc Carley,MS,38943
38944,S,Minter City,MS,38944
38945,P,Money,MS,38945
38946,P,Morgan City,MS,38946
38947,P,North Carrollton,MS,38947
38948,S,Oakland,MS,38948
38949,S,Paris,MS,38949
38950,S,Philipp,MS,38950
38951,S,Pittsboro,MS,38951
38952,S,Schlater,MS,38952
38953,S,Scobey,MS,38953
38954,S,Sidon,MS,38954
38955,P,Slate Spring,MS,38916
38957,P,Sumner,MS,38957
38958,P,Swan Lake,MS,38958
38959,P,Swiftown,MS,38941
38960,P,Tie Plant,MS,38901
38961,S,Tillatoba,MS,38961
38962,P,Tippo,MS,38962
38963,S,Tutwiler,MS,38963
38964,S,Vance,MS,38964
38965,S,Water Valley,MS,38965
38966,S,Webb,MS,38966
38967,S,Winona,MS,38967
39038,S,Belzoni,MS,39038
39039,S,Benton,MS,39039
39040,S,Bentonia,MS,39040
39041,S,Bolton,MS,39041
39042,S,Brandon,MS,39042
39043,P,Brandon,MS,39042
39044,S,Braxton,MS,39044
39045,S,Camden,MS,39045
39046,S,Canton,MS,39046
39047,S,Brandon,MS,39047
39051,S,Carthage,MS,39051
39054,S,Cary,MS,39054
39056,S,Clinton,MS,39056
39057,S,Conehatta,MS,39057
39058,U,Clinton,MS,39056
39059,S,Crystal Springs,MS,39059
39060,P,Clinton,MS,39056
39061,P,Delta City,MS,39061
39062,P,D Lo,MS,39062
39063,S,Durant,MS,39063
39066,S,Edwards,MS,39066
39067,S,Ethel,MS,39067
39069,S,Fayette,MS,39069
39071,S,Flora,MS,39071
39072,P,Pocahontas,MS,39213
39073,S,Florence,MS,39073
39074,S,Forest,MS,39074
39077,P,Gallman,MS,39059
39078,S,Georgetown,MS,39078
39079,S,Goodman,MS,39079
39080,P,Harperville,MS,39074
39081,P,Harriston,MS,39069
39082,S,Harrisville,MS,39082
39083,S,Hazlehurst,MS,39083
39086,S,Hermanville,MS,39086
39087,P,Hillsboro,MS,39117
39088,S,Holly Bluff,MS,39088
39090,S,Kosciusko,MS,39090
39092,S,Lake,MS,39092
39094,S,Lena,MS,39094
39095,S,Lexington,MS,39095
39096,S,Lorman,MS,39096
39097,S,Louise,MS,39097
39098,P,Ludlow,MS,39117
39107,P,Mc Adams,MS,39160
39108,S,Mc Cool,MS,39108
39109,P,Madden,MS,39051
39110,S,Madison,MS,39110
39111,S,Magee,MS,39111
39113,P,Mayersville,MS,39113
39114,S,Mendenhall,MS,39114
39115,P,Midnight,MS,39115
39116,S,Mize,MS,39116
39117,S,Morton,MS,39117
39119,S,Mount Olive,MS,39119
39120,S,Natchez,MS,39120
39121,P,Natchez,MS,39120
39122,P,Natchez,MS,39120
39130,P,Madison,MS,39110
39140,S,Newhebron,MS,39140
39144,S,Pattison,MS,39144
39145,S,Pelahatchie,MS,39145
39146,S,Pickens,MS,39146
39148,P,Piney Woods,MS,39044
39149,S,Pinola,MS,39149
39150,S,Port Gibson,MS,39150
39151,P,Puckett,MS,39042
39152,S,Pulaski,MS,39152
39153,S,Raleigh,MS,39153
39154,S,Raymond,MS,39154
39156,S,Redwood,MS,39156
39157,S,Ridgeland,MS,39157
39158,P,Ridgeland,MS,39157
39159,S,Rolling Fork,MS,39159
39160,S,Sallis,MS,39160
39161,P,Sandhill,MS,39047
39162,S,Satartia,MS,39162
39163,P,Sharon,MS,39046
39165,P,Sibley,MS,39120
39166,S,Silver City,MS,39166
39167,P,Star,MS,39167
39168,S,Taylorsville,MS,39168
39169,S,Tchula,MS,39169
39170,S,Terry,MS,39170
39171,P,Thomastown,MS,39051
39173,S,Tinsley,MS,39194
39174,P,Tougaloo,MS,39174
39175,S,Utica,MS,39175
39176,S,Vaiden,MS,39176
39177,P,Valley Park,MS,39177
39179,S,Vaughan,MS,39179
39180,S,Vicksburg,MS,39180
39181,P,Vicksburg,MS,39180
39182,P,Vicksburg,MS,39180
39183,S,Vicksburg,MS,39183
39189,S,Walnut Grove,MS,39189
39190,P,Washington,MS,39120
39191,S,Wesson,MS,39191
39192,S,West,MS,39192
39193,P,Whitfield,MS,39193
39194,S,Yazoo City,MS,39194
39201,S,Jackson,MS,39201
39202,S,Jackson,MS,39202
39203,S,Jackson,MS,39203
39204,S,Jackson,MS,39204
39205,P,Jackson,MS,39201
39206,S,Jackson,MS,39206
39207,P,Jackson,MS,39203
39208,S,Pearl,MS,39208
39209,S,Jackson,MS,39209
39210,U,Jackson,MS,39204
39211,S,Jackson,MS,39211
39212,S,Jackson,MS,39212
39213,S,Jackson,MS,39213
39215,P,Jackson,MS,39201
39216,S,Jackson,MS,39216
39217,U,Jackson,MS,39217
39218,S,Richland,MS,39218
39225,P,Jackson,MS,39201
39232,S,Flowood,MS,39232
39236,P,Jackson,MS,39211
39250,U,Jackson,MS,39201
39269,S,Jackson,MS,39269
39271,U,Jackson,MS,39201
39272,S,Byram,MS,39272
39282,P,Jackson,MS,39212
39283,P,Jackson,MS,39213
39284,P,Jackson,MS,39204
39286,P,Jackson,MS,39206
39288,P,Pearl,MS,39208
39289,P,Jackson,MS,39209
39296,P,Jackson,MS,39216
39298,P,Jackson,MS,39232
39301,S,Meridian,MS,39301
39302,P,Meridian,MS,39301
39303,P,Meridian,MS,39301
39304,P,Meridian,MS,39307
39305,S,Meridian,MS,39305
39307,S,Meridian,MS,39307
39309,U,Meridian,MS,39309
39320,S,Bailey,MS,39320
39322,S,Buckatunna,MS,39322
39323,S,Chunky,MS,39323
39324,P,Clara,MS,39367
39325,S,Collinsville,MS,39325
39326,S,Daleville,MS,39326
39327,S,Decatur,MS,39327
39328,S,De Kalb,MS,39328
39330,S,Enterprise,MS,39330
39332,S,Hickory,MS,39332
39335,S,Lauderdale,MS,39335
39336,S,Lawrence,MS,39336
39337,S,Little Rock,MS,39337
39338,S,Louin,MS,39338
39339,S,Louisville,MS,39339
39341,S,Macon,MS,39341
39342,S,Marion,MS,39342
39345,S,Newton,MS,39345
39346,S,Noxapater,MS,39346
39347,S,Pachuta,MS,39347
39348,S,Paulding,MS,39348
39350,S,Philadelphia,MS,39350
39352,S,Porterville,MS,39352
39354,S,Preston,MS,39354
39355,S,Quitman,MS,39355
39356,S,Rose Hill,MS,39356
39358,S,Scooba,MS,39358
39359,P,Sebastopol,MS,39359
39360,S,Shubuta,MS,39360
39361,S,Shuqualak,MS,39361
39362,S,State Line,MS,39362
39363,S,Stonewall,MS,39363
39364,S,Toomsuba,MS,39364
39365,S,Union,MS,39365
39366,S,Vossburg,MS,39366
39367,S,Waynesboro,MS,39367
39401,S,Hattiesburg,MS,39401
39402,S,Hattiesburg,MS,39402
39403,P,Hattiesburg,MS,39402
39404,P,Hattiesburg,MS,39402
39406,U,Hattiesburg,MS,39406
39407,U,Hattiesburg,MS,39401
39421,S,Bassfield,MS,39421
39422,S,Bay Springs,MS,39422
39423,S,Beaumont,MS,39423
39425,S,Brooklyn,MS,39425
39426,S,Carriere,MS,39426
39427,S,Carson,MS,39427
39428,S,Collins,MS,39428
39429,S,Columbia,MS,39429
39436,P,Eastabuchie,MS,39459
39437,S,Ellisville,MS,39437
39439,S,Heidelberg,MS,39439
39440,S,Laurel,MS,39440
39441,P,Laurel,MS,39440
39442,P,Laurel,MS,39440
39443,S,Laurel,MS,39443
39451,S,Leakesville,MS,39451
39452,S,Lucedale,MS,39452
39455,S,Lumberton,MS,39455
39456,S,Mc Lain,MS,39456
39457,P,Mc Neill,MS,39426
39459,S,Moselle,MS,39459
39460,P,Moss,MS,39443
39461,S,Neely,MS,39461
39462,S,New Augusta,MS,39462
39463,P,Nicholson,MS,39466
39464,S,Ovett,MS,39464
39465,S,Petal,MS,39465
39466,S,Picayune,MS,39466
39470,S,Poplarville,MS,39470
39474,S,Prentiss,MS,39474
39475,S,Purvis,MS,39475
39476,S,Richton,MS,39476
39477,P,Sandersville,MS,39477
39478,S,Sandy Hook,MS,39478
39479,S,Seminary,MS,39479
39480,S,Soso,MS,39480
39481,S,Stringer,MS,39481
39482,S,Sumrall,MS,39482
39483,S,Foxworth,MS,39483
39501,S,Gulfport,MS,39501
39502,P,Gulfport,MS,39501
39503,S,Gulfport,MS,39503
39505,P,Gulfport,MS,39501
39506,P,Gulfport,MS,39507
39507,S,Gulfport,MS,39507
39520,S,Bay Saint Louis,MS,39520
39521,P,Bay Saint Louis,MS,39520
39522,U,Stennis Space Center,MS,39556
39525,S,Diamondhead,MS,39525
39529,U,Stennis Space Center,MS,39556
39530,S,Biloxi,MS,39530
39531,S,Biloxi,MS,39531
39532,S,Biloxi,MS,39532
39533,P,Biloxi,MS,39540
39534,P,Biloxi,MS,39534
39535,P,Biloxi,MS,39531
39540,S,Diberville,MS,39540
39552,P,Escatawpa,MS,39563
39553,S,Gautier,MS,39553
39555,P,Hurley,MS,39562
39556,S,Kiln,MS,39556
39558,P,Lakeshore,MS,39520
39560,S,Long Beach,MS,39560
39561,S,Mc Henry,MS,39561
39562,S,Moss Point,MS,39562
39563,S,Moss Point,MS,39563
39564,S,Ocean Springs,MS,39564
39565,S,Vancleave,MS,39565
39566,P,Ocean Springs,MS,39564
39567,S,Pascagoula,MS,39567
39568,P,Pascagoula,MS,39567
39569,P,Pascagoula,MS,39563
39571,S,Pass Christian,MS,39571
39572,S,Pearlington,MS,39572
39573,S,Perkinston,MS,39573
